"","X","date","price","bathrooms","sqft_living","view","grade","yr_built","yr_renovated","sqft_living15","sqft_lot15","year_sold","month_sold"
"12930",12929,2014-06-10,555000,2,2180,2,8,1930,0,1850,5000,"2014","06"
"12931",12930,2014-07-25,317000,2,1790,0,7,1980,0,1880,8228,"2014","07"
"12932",12931,2014-06-13,430000,2,1910,0,8,1971,0,1980,4275,"2014","06"
"12933",12932,2015-02-24,850000,1.5,1800,4,7,1962,0,2090,4173,"2015","02"
"12934",12933,2014-11-26,469000,2.25,2620,0,7,1976,0,1820,12071,"2014","11"
"12935",12934,2014-07-30,327200,2,1440,0,6,1942,1983,1430,12037,"2014","07"
"12936",12935,2014-06-12,835000,3,2790,4,8,1977,0,2990,11476,"2014","06"
"12937",12936,2014-09-03,360000,2.5,2340,0,8,1990,0,2340,11188,"2014","09"
"12938",12937,2014-12-11,372000,2.5,2070,0,8,1999,0,2010,7215,"2014","12"
"12939",12938,2015-03-26,453000,1,2160,0,7,1968,0,2270,10080,"2015","03"
"12940",12939,2014-08-13,275000,1.75,2090,0,7,1931,0,1940,11317,"2014","08"
"12941",12940,2014-07-02,475000,2.5,2040,0,7,1963,0,2040,7360,"2014","07"
"12942",12941,2015-02-13,310000,2.75,1950,0,7,1986,0,2300,10530,"2015","02"
"12943",12942,2015-02-10,173000,2,1200,0,7,1957,0,1350,8623,"2015","02"
"12944",12943,2015-04-03,313500,3,2240,0,6,1985,0,1780,43400,"2015","04"
"12945",12944,2014-07-29,345000,2.5,1360,0,8,2007,0,1360,1688,"2014","07"
"12946",12945,2015-03-16,436000,1.5,1500,0,8,1955,0,1950,9500,"2015","03"
"12947",12946,2014-09-24,244500,1.75,1300,0,6,1939,0,1370,12986,"2014","09"
"12948",12947,2014-07-11,206000,1.75,1140,0,7,1968,0,1370,9800,"2014","07"
"12949",12948,2015-04-21,890000,2.5,2930,0,9,2005,0,3590,8065,"2015","04"
"12950",12949,2015-01-22,329950,2.25,2140,0,8,1986,0,2140,8789,"2015","01"
"12951",12950,2015-02-17,250000,1.75,1628,0,7,1996,0,1490,216344,"2015","02"
"12952",12951,2014-10-27,246000,2,1990,0,7,1949,0,2760,217800,"2014","10"
"12953",12952,2014-07-16,440000,1.75,1950,0,7,1979,0,2560,9674,"2014","07"
"12954",12953,2014-09-24,395000,1.75,1910,0,7,1975,0,1810,8100,"2014","09"
"12955",12954,2014-09-26,305000,1,820,0,6,1918,0,1100,5150,"2014","09"
"12956",12955,2014-09-23,160000,2.25,1470,0,7,1985,0,1670,8359,"2014","09"
"12957",12956,2015-02-26,269000,2.25,1470,0,7,1985,0,1670,8359,"2015","02"
"12958",12957,2014-08-11,169500,1,1060,0,6,1962,0,1060,10023,"2014","08"
"12959",12958,2014-12-05,690500,2.75,3130,0,8,2014,0,1450,9183,"2014","12"
"12960",12959,2014-12-03,245560,1.5,1260,0,7,1957,0,1800,9693,"2014","12"
"12961",12960,2015-03-11,345000,2.75,2200,0,8,1987,0,2190,11850,"2015","03"
"12962",12961,2014-10-15,383000,1.75,2580,2,8,1958,0,1970,9569,"2014","10"
"12963",12962,2014-08-27,388500,2.25,1350,0,8,2007,0,1350,1245,"2014","08"
"12964",12963,2014-09-18,250000,1.75,1350,0,7,1985,0,1660,8538,"2014","09"
"12965",12964,2015-02-03,455500,1.75,2290,0,9,1973,0,2900,13034,"2015","02"
"12966",12965,2014-12-01,672000,1,1220,0,7,1954,0,1390,8573,"2014","12"
"12967",12966,2014-06-30,550000,1.5,2750,0,7,1958,0,1470,11514,"2014","06"
"12968",12967,2015-05-06,487000,1.75,1430,0,7,1959,0,1750,10350,"2015","05"
"12969",12968,2014-08-20,291375,2.5,2220,0,7,2001,0,2220,5352,"2014","08"
"12970",12969,2015-03-04,225000,1,1490,0,7,1946,0,1950,13228,"2015","03"
"12971",12970,2014-11-11,519950,3.5,2440,0,7,1974,0,2000,10568,"2014","11"
"12972",12971,2014-08-26,250000,2.5,2070,0,8,1990,0,2070,9239,"2014","08"
"12973",12972,2014-09-18,614950,1,1500,0,7,1900,0,1780,3600,"2014","09"
"12974",12973,2015-01-14,599500,2.25,2020,0,7,1984,0,2020,10311,"2015","01"
"12975",12974,2014-09-24,625000,1.5,2190,3,8,1952,0,2520,20500,"2014","09"
"12976",12975,2015-05-06,248500,1,780,0,7,1958,0,1090,14750,"2015","05"
"12977",12976,2014-09-30,469950,2,1220,0,6,1921,0,1790,4200,"2014","09"
"12978",12977,2015-04-22,525000,1.5,1840,0,8,1970,0,1680,10950,"2015","04"
"12979",12978,2014-09-02,787500,2.5,2390,3,8,1949,1982,2390,12852,"2014","09"
"12980",12979,2015-04-16,485000,2.5,3710,0,10,2005,0,3674,17913,"2015","04"
"12981",12980,2015-04-07,310000,1,750,0,6,1919,0,1030,5511,"2015","04"
"12982",12981,2014-10-10,280000,2,2110,0,7,1966,0,1590,5250,"2014","10"
"12983",12982,2015-04-02,2e+05,1,1020,0,6,1922,0,2250,37680,"2015","04"
"12984",12983,2014-10-10,490000,2.5,3080,0,9,2006,0,2860,5273,"2014","10"
"12985",12984,2014-12-31,146000,1,900,0,6,1969,2009,900,3480,"2014","12"
"12986",12985,2014-11-20,5e+05,3,3720,4,9,1986,0,1870,14547,"2014","11"
"12987",12986,2014-09-10,242500,1,940,0,6,1959,0,1210,8095,"2014","09"
"12988",12987,2014-10-06,324950,1,1040,0,7,1959,0,1160,7287,"2014","10"
"12989",12988,2015-04-16,231500,1,1000,0,6,1943,0,1060,8000,"2015","04"
"12990",12989,2014-05-29,3e+05,2.5,2080,0,8,1989,0,2660,9861,"2014","05"
"12991",12990,2014-12-02,545000,2.5,2500,0,9,1997,0,2765,33720,"2014","12"
"12992",12991,2015-02-17,350000,1,1050,0,6,1955,0,1460,7351,"2015","02"
"12993",12992,2014-05-23,467100,1.75,1620,0,7,1973,0,2010,8645,"2014","05"
"12994",12993,2015-04-08,180000,1,1610,0,7,1959,0,1070,8750,"2015","04"
"12995",12994,2014-07-10,749000,1.5,2130,0,8,1920,0,2560,5000,"2014","07"
"12996",12995,2014-10-09,245000,2.5,1460,0,7,1989,0,1640,9703,"2014","10"
"12997",12996,2014-08-19,260000,1,1600,0,7,1962,0,1600,7725,"2014","08"
"12998",12997,2014-06-07,490000,3,1730,0,7,1985,0,1690,4410,"2014","06"
"12999",12998,2014-08-27,565000,2.5,2280,0,8,2003,0,2280,4193,"2014","08"
"13000",12999,2014-08-25,330000,2.25,2430,0,8,1983,0,2070,7469,"2014","08"
"13001",13000,2014-11-04,295000,1,1380,0,7,1963,0,1320,7600,"2014","11"
"13002",13001,2014-10-09,725000,1.5,1790,0,7,1903,0,1290,3500,"2014","10"
"13003",13002,2014-09-03,1135000,2.5,3370,0,10,1999,0,2950,9949,"2014","09"
"13004",13003,2014-08-04,680000,2.25,2920,0,8,1956,0,1940,6300,"2014","08"
"13005",13004,2014-10-30,490000,1,2180,0,7,1947,0,1830,7378,"2014","10"
"13006",13005,2015-04-27,635000,1.75,1480,0,7,1926,0,1480,5588,"2015","04"
"13007",13006,2015-04-06,750000,2.5,2350,0,9,1979,0,1280,325393,"2015","04"
"13008",13007,2014-12-09,330000,2.25,2440,0,8,1983,0,2110,7911,"2014","12"
"13009",13008,2015-03-24,270000,2.5,1350,0,7,2007,0,1300,1182,"2015","03"
"13010",13009,2014-05-14,340000,2.25,1970,0,7,1997,0,1780,3716,"2014","05"
"13011",13010,2015-03-04,413252,0.75,1110,0,7,1951,0,1610,5530,"2015","03"
"13012",13011,2015-02-10,6e+05,2.75,2950,0,9,2007,0,2940,5803,"2015","02"
"13013",13012,2015-04-15,726888,3,2970,0,9,1999,0,2970,8437,"2015","04"
"13014",13013,2014-12-06,285000,1,720,0,6,1943,0,1030,6400,"2014","12"
"13015",13014,2015-02-06,365000,1,770,0,6,1929,0,1170,5514,"2015","02"
"13016",13015,2015-03-09,295000,2,1650,0,7,1964,0,1410,7200,"2015","03"
"13017",13016,2015-03-18,460000,2.25,1620,0,7,1969,0,1800,7350,"2015","03"
"13018",13017,2014-09-25,230000,1.5,1510,0,7,1947,0,1360,2873,"2014","09"
"13019",13018,2014-05-22,337000,1,1070,0,7,1951,0,1170,7200,"2014","05"
"13020",13019,2014-09-08,3e+05,1,1010,0,7,1957,0,1480,7480,"2014","09"
"13021",13020,2015-01-30,2300000,2.5,3370,0,10,1962,0,3190,8700,"2015","01"
"13022",13021,2014-12-10,360000,2.5,2000,0,8,2003,0,2000,5512,"2014","12"
"13023",13022,2015-03-16,585000,2.5,2060,0,8,1987,0,2180,8126,"2015","03"
"13024",13023,2014-10-08,182700,2.25,1740,0,7,1978,0,1740,7000,"2014","10"
"13025",13024,2015-04-28,305000,2.25,1740,0,7,1978,0,1740,7000,"2015","04"
"13026",13025,2014-05-05,309950,2.5,1880,0,7,1994,0,1810,7915,"2014","05"
"13027",13026,2015-03-16,550000,1,960,0,7,1972,0,1220,7579,"2015","03"
"13028",13027,2014-11-11,825000,2.5,3280,3,11,1985,0,3280,25211,"2014","11"
"13029",13028,2014-10-01,998500,1,1570,0,8,1914,0,1850,4400,"2014","10"
"13030",13029,2014-11-01,644500,2.5,2990,0,8,2004,0,2990,5936,"2014","11"
"13031",13030,2015-01-12,320000,2,1250,0,7,1968,0,1620,7653,"2015","01"
"13032",13031,2014-10-15,266950,2.5,1920,0,7,2005,0,2240,5231,"2014","10"
"13033",13032,2014-05-14,633100,2.5,2470,0,9,1993,0,2440,33305,"2014","05"
"13034",13033,2014-08-05,395000,1,960,0,7,1951,0,1350,6700,"2014","08"
"13035",13034,2015-03-16,259250,1,940,0,6,1947,0,870,5728,"2015","03"
"13036",13035,2014-11-06,3e+05,1,1260,0,6,1968,0,1180,7500,"2014","11"
"13037",13036,2015-02-20,413000,1.75,2280,0,8,1977,0,2280,117176,"2015","02"
"13038",13037,2014-08-01,435000,2.25,1740,0,8,1958,0,2080,8494,"2014","08"
"13039",13038,2014-10-03,5e+05,2.75,2630,0,7,1976,0,1800,16500,"2014","10"
"13040",13039,2014-08-01,402000,1.75,2430,0,8,1953,0,2050,5508,"2014","08"
"13041",13040,2015-05-01,777700,2.5,2260,0,10,1995,0,1610,244372,"2015","05"
"13042",13041,2015-03-23,580000,1.5,1220,2,7,1938,0,2090,3850,"2015","03"
"13043",13042,2014-09-08,570000,1.75,2580,0,9,1986,0,2460,46173,"2014","09"
"13044",13043,2014-12-08,174950,1,730,0,6,1950,1985,1750,7200,"2014","12"
"13045",13044,2014-05-07,3e+05,1,760,0,6,1913,0,1750,5000,"2014","05"
"13046",13045,2014-09-23,435000,1.5,1740,0,7,1950,0,1650,7500,"2014","09"
"13047",13046,2014-05-28,840000,2.5,3420,0,10,2000,0,3230,8460,"2014","05"
"13048",13047,2014-06-18,469000,2.5,2240,0,7,1966,0,2110,7408,"2014","06"
"13049",13048,2014-11-12,870000,1.75,1920,0,8,1907,0,1920,3600,"2014","11"
"13050",13049,2014-06-04,532000,1.75,2020,0,7,1979,0,1780,7200,"2014","06"
"13051",13050,2015-03-26,455000,1.5,1880,0,7,1955,0,1880,11400,"2015","03"
"13052",13051,2014-07-31,201000,1,1010,0,5,1961,0,1570,213879,"2014","07"
"13053",13052,2014-09-23,649000,3.25,3990,0,9,1991,0,2580,13633,"2014","09"
"13054",13053,2015-05-24,445500,1.75,1390,0,6,1941,0,920,6380,"2015","05"
"13055",13054,2014-05-27,475000,2,1230,0,7,1984,0,1660,11727,"2014","05"
"13056",13055,2015-04-30,590000,2.5,2940,0,10,1992,0,3010,34071,"2015","04"
"13057",13056,2015-02-24,565000,1.5,2190,0,7,1935,1963,1160,8160,"2015","02"
"13058",13057,2014-09-15,110000,1,640,0,5,1920,0,1090,9000,"2014","09"
"13059",13058,2014-12-19,375000,2.5,1670,0,7,1974,0,1220,7740,"2014","12"
"13060",13059,2014-07-18,255000,1.5,1240,0,7,1967,0,1570,8064,"2014","07"
"13061",13060,2015-04-29,315000,1.75,1850,0,6,1937,0,1250,14800,"2015","04"
"13062",13061,2014-11-20,496600,2.25,2020,0,8,1961,0,2060,8400,"2014","11"
"13063",13062,2014-07-14,380000,1,1020,0,7,1944,0,1400,5465,"2014","07"
"13064",13063,2014-11-10,338950,1.75,1610,0,7,1974,0,2050,35772,"2014","11"
"13065",13064,2014-10-19,542500,3.5,2730,0,8,1989,0,3180,37970,"2014","10"
"13066",13065,2014-08-16,739000,2.5,2840,0,7,1913,0,2200,5000,"2014","08"
"13067",13066,2014-06-19,549000,1.75,1290,0,7,1906,0,1510,4080,"2014","06"
"13068",13067,2014-06-24,252000,2.25,1670,0,7,1977,0,1870,7820,"2014","06"
"13069",13068,2014-09-22,1698890,4.5,3860,4,11,2004,0,3750,14790,"2014","09"
"13070",13069,2014-06-11,735000,1.75,2460,0,7,1909,0,1560,5100,"2014","06"
"13071",13070,2014-07-09,270000,2.5,1660,0,7,1978,0,1060,8437,"2014","07"
"13072",13071,2015-02-04,2250000,2.5,3420,0,9,1951,0,3370,8700,"2015","02"
"13073",13072,2014-10-10,155000,1,1010,0,5,1990,0,830,18297,"2014","10"
"13074",13073,2015-03-02,469000,2.5,2240,0,7,1961,0,2240,7495,"2015","03"
"13075",13074,2015-01-08,305000,2.25,2340,0,7,1965,0,1540,5250,"2015","01"
"13076",13075,2014-07-10,675000,1.75,1920,0,7,1924,0,1190,4000,"2014","07"
"13077",13076,2014-12-31,931000,2.5,2460,0,8,1929,0,2090,3400,"2014","12"
"13078",13077,2015-02-05,385000,1,1470,0,8,1950,0,1710,11407,"2015","02"
"13079",13078,2015-02-14,815000,2.5,3400,0,9,2001,0,3250,8635,"2015","02"
"13080",13079,2015-03-30,531000,2.25,1910,0,7,1979,0,2410,8390,"2015","03"
"13081",13080,2015-03-23,386500,1,1400,0,6,1901,0,1690,3600,"2015","03"
"13082",13081,2014-06-26,475580,1.75,1520,0,8,1983,0,2310,9647,"2014","06"
"13083",13082,2014-08-20,358000,1,930,0,6,1939,0,1080,5803,"2014","08"
"13084",13083,2014-10-22,677500,1,2340,0,8,1918,0,2100,4970,"2014","10"
"13085",13084,2014-05-08,868500,2.5,2920,0,10,2008,0,2920,3942,"2014","05"
"13086",13085,2015-02-09,599380,1.75,1270,0,7,1967,0,1880,7350,"2015","02"
"13087",13086,2014-10-08,712000,2.25,2450,0,10,1979,0,2600,11960,"2014","10"
"13088",13087,2015-04-30,350000,1.75,1380,0,7,1955,0,1990,7620,"2015","04"
"13089",13088,2014-05-10,875000,2,2520,0,8,1921,2007,1580,3720,"2014","05"
"13090",13089,2015-03-04,365000,2.25,2290,0,8,1988,0,2170,7529,"2015","03"
"13091",13090,2014-05-21,452000,2,1660,0,6,1945,0,1110,6250,"2014","05"
"13092",13091,2015-02-17,915000,2.75,2800,0,7,1957,0,2800,9530,"2015","02"
"13093",13092,2015-01-05,482500,2.5,1690,0,7,2005,0,1690,3260,"2015","01"
"13094",13093,2014-10-14,425000,1,1180,0,7,1949,0,2240,7875,"2014","10"
"13095",13094,2014-12-11,460000,1.75,1390,0,6,1916,0,1090,4160,"2014","12"
"13096",13095,2014-07-20,666570,2,2320,0,7,1913,0,1740,4000,"2014","07"
"13097",13096,2014-10-14,390000,2.25,2270,0,8,1980,0,2310,41606,"2014","10"
"13098",13097,2014-10-09,650000,1.75,2640,0,7,1966,0,2070,7875,"2014","10"
"13099",13098,2014-10-01,305000,2,1680,0,7,1993,0,2080,8560,"2014","10"
"13100",13099,2014-08-05,250000,1,990,0,6,1949,0,1210,8100,"2014","08"
"13101",13100,2015-04-06,438800,2.5,2770,0,9,2004,0,2770,5423,"2015","04"
"13102",13101,2014-12-15,290000,1,950,0,6,1943,0,1250,5650,"2014","12"
"13103",13102,2015-05-01,324950,2,2160,0,7,1929,0,1570,4800,"2015","05"
"13104",13103,2014-12-01,453000,2.5,1650,0,7,1991,0,1550,1558,"2014","12"
"13105",13104,2014-09-19,556000,1,1800,0,7,1929,0,1240,4005,"2014","09"
"13106",13105,2014-11-18,315000,2,1660,0,8,1971,0,1660,11560,"2014","11"
"13107",13106,2014-05-27,445830,2.5,1870,0,8,2003,0,2000,7687,"2014","05"
"13108",13107,2014-10-10,1260000,3.5,3220,4,10,1991,0,3080,4444,"2014","10"
"13109",13108,2014-05-02,287200,3,1850,0,7,1992,0,1410,6715,"2014","05"
"13110",13109,2014-09-23,525000,1.5,1580,0,7,1945,0,1690,6360,"2014","09"
"13111",13110,2014-12-26,1135000,4.25,4590,0,10,2003,0,3800,12268,"2014","12"
"13112",13111,2014-10-10,381000,1.75,2700,0,7,1967,0,1620,16986,"2014","10"
"13113",13112,2014-06-06,360000,1.75,1020,0,7,1953,0,1020,5871,"2014","06"
"13114",13113,2015-05-04,619000,3.5,2950,0,8,2004,0,1580,2047,"2015","05"
"13115",13114,2015-02-19,535000,1.75,1780,0,8,1976,0,2060,71560,"2015","02"
"13116",13115,2014-10-09,402000,1,710,0,7,1905,0,1530,5100,"2014","10"
"13117",13116,2014-11-10,6e+05,3.5,4300,0,10,1992,0,3520,26727,"2014","11"
"13118",13117,2014-09-10,549950,2.5,2080,0,8,1974,0,2400,9625,"2014","09"
"13119",13118,2014-08-20,3e+05,2,2360,0,7,1955,0,1680,7800,"2014","08"
"13120",13119,2015-03-25,360000,2,2210,0,7,1969,1995,1390,9912,"2015","03"
"13121",13120,2014-09-10,419000,3.25,4340,0,7,1986,0,1890,8951,"2014","09"
"13122",13121,2015-04-07,510000,3,1320,0,8,2009,0,1320,1536,"2015","04"
"13123",13122,2014-09-16,319950,2.5,1980,0,8,1991,0,2050,9907,"2014","09"
"13124",13123,2014-10-07,1180000,5,3960,0,10,1998,0,2240,64468,"2014","10"
"13125",13124,2014-10-03,381000,2.5,2130,0,8,2003,0,1940,4529,"2014","10"
"13126",13125,2015-05-05,256900,2.5,1720,0,7,1992,0,1720,3605,"2015","05"
"13127",13126,2015-02-19,346000,1,1790,0,7,1964,0,2420,35647,"2015","02"
"13128",13127,2014-12-08,465000,2.25,1390,0,7,2009,0,1480,1369,"2014","12"
"13129",13128,2015-05-06,545000,2,1900,0,8,1973,0,2140,9825,"2015","05"
"13130",13129,2014-07-30,516000,1.75,1640,0,7,1925,0,1510,4120,"2014","07"
"13131",13130,2014-06-09,550000,2.5,2700,0,8,1968,0,1880,5100,"2014","06"
"13132",13131,2015-05-05,339950,2.25,2200,0,7,1990,0,1740,7150,"2015","05"
"13133",13132,2015-03-25,417000,1,1310,0,7,1953,0,1310,8514,"2015","03"
"13134",13133,2015-02-25,906000,2.5,2480,3,8,1951,0,2240,6071,"2015","02"
"13135",13134,2014-11-12,980000,2.25,3010,0,9,1973,0,2510,9800,"2014","11"
"13136",13135,2015-04-13,555000,2.5,2450,0,9,2001,0,2690,6675,"2015","04"
"13137",13136,2014-11-10,468000,1.75,1250,0,7,1986,0,1680,8470,"2014","11"
"13138",13137,2014-10-20,378000,1.75,2610,0,7,1981,0,2140,142005,"2014","10"
"13139",13138,2014-12-16,430000,2.5,2010,0,8,1962,0,1420,16020,"2014","12"
"13140",13139,2014-05-16,730100,2.5,3120,0,9,2003,0,2580,10005,"2014","05"
"13141",13140,2014-09-04,219000,1.5,1370,0,7,1961,0,1370,9181,"2014","09"
"13142",13141,2014-11-21,570000,2.5,2420,0,9,1990,0,2420,12215,"2014","11"
"13143",13142,2014-11-19,262500,2.75,1500,0,7,1979,0,1620,7200,"2014","11"
"13144",13143,2014-05-29,525000,2.5,2630,0,8,2003,0,2020,4980,"2014","05"
"13145",13144,2015-04-02,520000,1,950,0,6,1919,0,1660,3880,"2015","04"
"13146",13145,2014-12-09,417400,3,2680,0,8,1970,0,2610,9558,"2014","12"
"13147",13146,2014-05-12,788000,3.25,3680,0,9,2003,0,3620,6006,"2014","05"
"13148",13147,2014-12-24,320000,1,1270,2,7,1956,0,1800,7400,"2014","12"
"13149",13148,2014-09-05,950000,1,2330,0,7,1920,0,1570,5000,"2014","09"
"13150",13149,2014-05-27,255000,1,960,0,7,1955,0,1120,8100,"2014","05"
"13151",13150,2014-05-20,260000,2.5,1990,0,7,1989,0,1862,6566,"2014","05"
"13152",13151,2015-03-12,394000,1,1450,0,6,1923,0,1040,7740,"2015","03"
"13153",13152,2014-12-31,575000,2.5,2280,0,8,1996,0,2350,35020,"2014","12"
"13154",13153,2015-03-19,1250000,2.25,1830,2,8,1923,0,3100,7200,"2015","03"
"13155",13154,2014-08-04,385000,2.25,1650,0,7,1969,0,1760,8268,"2014","08"
"13156",13155,2014-11-07,456000,2.75,2720,4,7,1968,0,2820,248292,"2014","11"
"13157",13156,2015-05-06,637000,2.5,1710,0,8,1979,0,1750,5304,"2015","05"
"13158",13157,2014-11-10,485000,1.5,1420,0,7,1964,0,1580,8075,"2014","11"
"13159",13158,2014-05-12,315275,1.75,1440,0,7,1951,0,1500,8040,"2014","05"
"13160",13159,2014-09-23,252500,1.5,1280,0,7,1967,0,1520,9375,"2014","09"
"13161",13160,2015-03-23,240000,1,1320,0,7,1966,0,1430,98445,"2015","03"
"13162",13161,2014-11-12,790000,2.5,2560,0,7,1949,0,1760,6384,"2014","11"
"13163",13162,2014-05-14,310000,1,1480,0,7,1952,0,1450,7830,"2014","05"
"13164",13163,2014-12-12,1250000,2.5,2960,4,10,1985,0,2500,14960,"2014","12"
"13165",13164,2015-01-28,425000,1,1160,0,7,1942,0,1160,5076,"2015","01"
"13166",13165,2014-06-03,548000,2.5,2110,0,8,2001,0,2110,4871,"2014","06"
"13167",13166,2014-05-03,379880,2.5,1650,0,7,1986,0,1940,87555,"2014","05"
"13168",13167,2014-05-30,530000,2.5,1950,0,8,1988,0,1860,7689,"2014","05"
"13169",13168,2015-04-20,695000,2.25,2600,0,8,1977,0,2760,215600,"2015","04"
"13170",13169,2014-05-27,435000,1,1270,2,7,1928,0,1560,4000,"2014","05"
"13171",13170,2014-05-21,540000,1.75,1300,0,7,1983,0,1850,52272,"2014","05"
"13172",13171,2014-06-20,425000,2.25,1790,0,7,1967,0,1840,9900,"2014","06"
"13173",13172,2014-07-15,490000,2.5,1930,0,8,2005,0,1930,7266,"2014","07"
"13174",13173,2014-07-03,220000,1,1200,0,6,1923,0,950,4000,"2014","07"
"13175",13174,2015-01-07,540000,2.5,2050,0,8,2001,0,2050,3366,"2015","01"
"13176",13175,2014-12-22,670000,1,1710,0,7,1946,0,1610,6195,"2014","12"
"13177",13176,2014-11-19,667500,1.75,2130,0,9,1953,0,2370,20875,"2014","11"
"13178",13177,2014-09-16,585000,3.5,1700,0,8,2010,0,1360,1418,"2014","09"
"13179",13178,2014-11-18,225000,1.5,1390,0,6,1976,0,1390,9000,"2014","11"
"13180",13179,2014-08-19,375000,1,1230,0,7,1954,0,1240,9965,"2014","08"
"13181",13180,2014-11-24,335000,2,1490,0,7,1967,0,1640,7572,"2014","11"
"13182",13181,2015-03-11,680000,3.25,2440,0,8,2014,0,2500,14201,"2015","03"
"13183",13182,2015-01-23,6e+05,1,970,0,6,1950,0,1500,2042,"2015","01"
"13184",13183,2014-08-05,161000,2,1700,0,7,1954,0,1540,13260,"2014","08"
"13185",13184,2015-01-14,220000,2,1700,0,7,1954,0,1540,13260,"2015","01"
"13186",13185,2014-12-04,420000,1.75,1720,0,8,1932,2009,1410,8300,"2014","12"
"13187",13186,2015-03-27,710000,1,1400,0,7,1909,0,1630,3600,"2015","03"
"13188",13187,2015-01-22,626000,2.5,2570,0,8,1958,0,2440,7274,"2015","01"
"13189",13188,2014-07-22,279500,1.5,1200,0,7,1959,0,1450,9315,"2014","07"
"13190",13189,2014-05-23,1610000,3.5,4390,3,11,1990,0,3240,12000,"2014","05"
"13191",13190,2014-08-01,325000,1,1080,0,7,1954,0,1010,5000,"2014","08"
"13192",13191,2014-07-17,380000,2.25,1860,0,8,1966,0,1860,8814,"2014","07"
"13193",13192,2014-08-26,470000,2.75,2150,0,8,1979,0,2060,9830,"2014","08"
"13194",13193,2014-12-05,363000,3,2250,0,8,1986,0,2300,9003,"2014","12"
"13195",13194,2015-02-19,245000,2.25,2050,0,7,1977,0,1780,7700,"2015","02"
"13196",13195,2015-02-26,525000,1,1010,0,7,1902,0,1300,1233,"2015","02"
"13197",13196,2014-06-25,1700000,3.5,5850,2,11,1978,0,3240,19020,"2014","06"
"13198",13197,2015-05-04,658500,2.25,1900,0,7,1963,0,1710,4994,"2015","05"
"13199",13198,2015-04-24,680000,1,1020,4,7,1941,0,2550,10323,"2015","04"
"13200",13199,2015-02-25,835000,2,3390,0,10,1987,0,3950,15277,"2015","02"
"13201",13200,2014-06-06,595000,2.5,1990,0,8,2005,0,1560,2087,"2014","06"
"13202",13201,2015-04-16,419000,2.5,3190,0,9,2005,0,2830,6720,"2015","04"
"13203",13202,2014-09-15,198900,1,1210,0,7,1940,0,2250,10048,"2014","09"
"13204",13203,2014-05-15,1085000,3.25,3740,0,10,1988,0,4210,15277,"2014","05"
"13205",13204,2015-04-23,5e+05,3.5,2150,0,8,1998,0,2390,16630,"2015","04"
"13206",13205,2014-07-11,575000,1.75,2440,0,9,1960,0,2030,8100,"2014","07"
"13207",13206,2015-04-02,324950,1.5,1230,0,8,2000,0,1352,1411,"2015","04"
"13208",13207,2015-02-26,259000,2.5,2740,0,7,1964,0,1470,8611,"2015","02"
"13209",13208,2014-05-16,551000,2,2260,0,9,1990,0,2260,10747,"2014","05"
"13210",13209,2014-08-08,488000,1.5,1000,0,7,1942,1968,1090,5100,"2014","08"
"13211",13210,2015-03-05,635000,2.25,2350,0,8,1980,0,2390,36567,"2015","03"
"13212",13211,2015-03-11,395000,2.5,2300,0,9,1989,0,2570,9694,"2015","03"
"13213",13212,2014-08-18,370000,1,1440,0,7,1928,0,1330,8285,"2014","08"
"13214",13213,2014-10-24,675000,3,2780,0,7,1919,0,1150,5000,"2014","10"
"13215",13214,2015-04-02,402000,1,1200,0,7,1954,2013,1470,8100,"2015","04"
"13216",13215,2014-08-13,825000,2.75,3040,0,10,1987,0,2770,5728,"2014","08"
"13217",13216,2015-02-17,579000,2.75,2660,0,8,1962,2015,1560,222591,"2015","02"
"13218",13217,2015-02-25,455000,2,1510,0,6,1983,0,1610,3600,"2015","02"
"13219",13218,2014-07-22,265000,2.5,1780,0,8,1989,0,2040,8840,"2014","07"
"13220",13219,2014-12-01,713500,2.75,2920,0,8,1976,0,2250,9163,"2014","12"
"13221",13220,2015-01-06,240000,1,1550,0,7,1962,0,1550,8880,"2015","01"
"13222",13221,2014-09-11,570000,3,2710,0,9,2006,0,2710,217800,"2014","09"
"13223",13222,2014-06-26,243800,1,1140,0,6,1981,0,1690,87300,"2014","06"
